storage,source_variant,capacity,num_orders,inst_num,bks_value,bks_is_opt,bks_source_policy,optimal_block_bks,optimal_block_bks_is_opt,any_policy_improves_optimal,bks_definition,source,doi,source_url
CBD,Traversal,45,90,28,10301,True,optimal,10301,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,90,29,10401,True,optimal,10401,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,90,30,9956,True,optimal,9956,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,90,31,10139,True,optimal,10139,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,90,32,9624,True,optimal,9624,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,90,33,10434,True,optimal,10434,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,90,34,10655,True,optimal,10655,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,90,35,10453,True,optimal,10453,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,90,36,9865,True,optimal,9865,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,90,37,9177,True,optimal,9177,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,90,38,9610,True,optimal,9610,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,90,39,9346,True,optimal,9346,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,0,10126,True,optimal,10126,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,1,11557,True,optimal,11557,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,2,11196,True,optimal,11196,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,3,11800,True,optimal,11800,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,4,10555,True,optimal,10555,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,5,10689,False,optimal,10689,False,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,6,11081,True,optimal,11081,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,7,10426,True,optimal,10426,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,8,10993,True,optimal,10993,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,9,10293,True,optimal,10293,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,10,10415,True,optimal,10415,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,11,11288,True,optimal,11288,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,12,10113,True,optimal,10113,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,13,10180,True,optimal,10180,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,14,10855,True,optimal,10855,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,15,10496,True,optimal,10496,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,16,10520,True,optimal,10520,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,17,11266,True,optimal,11266,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,18,11052,True,optimal,11052,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,19,11351,True,optimal,11351,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,20,11400,True,optimal,11400,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,21,11013,True,optimal,11013,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,22,10211,True,optimal,10211,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,23,10998,True,optimal,10998,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,24,10428,True,optimal,10428,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,25,11382,True,optimal,11382,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,26,11608,True,optimal,11608,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,27,10222,True,optimal,10222,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,28,10347,True,optimal,10347,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,29,10890,True,optimal,10890,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,30,11827,True,optimal,11827,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,31,11180,True,optimal,11180,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,32,10956,True,optimal,10956,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,33,11099,True,optimal,11099,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,34,10725,True,optimal,10725,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,35,11320,True,optimal,11320,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,36,10272,True,optimal,10272,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,37,11482,True,optimal,11482,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,38,10202,True,optimal,10202,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,45,100,39,10404,True,optimal,10404,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,0,2035,True,optimal,2035,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,1,1835,True,optimal,1835,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,2,2335,True,optimal,2335,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,3,1863,True,optimal,1863,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,4,1849,True,optimal,1849,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,5,1697,True,optimal,1697,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,6,1891,True,optimal,1891,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,7,1846,True,optimal,1846,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,8,1750,True,optimal,1750,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,9,1902,True,optimal,1902,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,10,1866,True,optimal,1866,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,11,1882,True,optimal,1882,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,12,1934,True,optimal,1934,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,13,1998,True,optimal,1998,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,14,2341,True,optimal,2341,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,15,1961,True,optimal,1961,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,16,1856,True,optimal,1856,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,17,1511,True,optimal,1511,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,18,1998,True,optimal,1998,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,19,1890,True,optimal,1890,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,20,1716,True,optimal,1716,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,21,1999,True,optimal,1999,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,22,1902,True,optimal,1902,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,23,2347,True,optimal,2347,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,24,1977,True,optimal,1977,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,25,2149,True,optimal,2149,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,26,1819,True,optimal,1819,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,27,2107,True,optimal,2107,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,28,2278,True,optimal,2278,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,29,1802,True,optimal,1802,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,30,1957,True,optimal,1957,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,31,1996,True,optimal,1996,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,32,1964,True,optimal,1964,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,33,2140,True,optimal,2140,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,34,2175,True,optimal,2175,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,35,1787,True,optimal,1787,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,36,2299,True,optimal,2299,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,37,1905,True,optimal,1905,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,38,2322,True,optimal,2322,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,20,39,1901,True,optimal,1901,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,30,0,2871,True,optimal,2871,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,30,1,2914,True,optimal,2914,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,30,2,2701,True,optimal,2701,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,30,3,2791,True,optimal,2791,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,30,4,2916,True,optimal,2916,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,30,5,2612,True,optimal,2612,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,30,6,2961,True,optimal,2961,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,30,7,2545,True,optimal,2545,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,30,8,2854,True,optimal,2854,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,30,9,2465,True,optimal,2465,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,30,10,2995,True,optimal,2995,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,30,11,2827,True,optimal,2827,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,30,12,2848,True,optimal,2848,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,30,13,2882,True,optimal,2882,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,30,14,3122,True,optimal,3122,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,30,15,2716,True,optimal,2716,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,30,16,2662,True,optimal,2662,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,30,17,2630,True,optimal,2630,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,30,18,2545,True,optimal,2545,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,30,19,2510,True,optimal,2510,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
CBD,Traversal,60,30,20,2383,True,optimal,2383,True,False,best feasible published value across W&G routing-policy BKS blocks for the same underlying instance,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
