problem type;benchmark set;filename;number of orders;capacity;random seed;policy;opt?;UB;LB;time [s]
OrderBatching;BAHCECI_ONCAN;Pr_20_4_05_Store5_27.txt;8;5;27;optimal;true;154;154;0,128
OrderBatching;BAHCECI_ONCAN;Pr_20_4_05_Store5_28.txt;8;5;28;optimal;true;164;164;0,119
OrderBatching;BAHCECI_ONCAN;Pr_20_4_05_Store5_29.txt;8;5;29;optimal;true;130,4;130,4;0,088
OrderBatching;BAHCECI_ONCAN;Pr_20_4_05_Store5_30.txt;8;5;30;optimal;true;191,6;191,6;0,145
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_01.txt;8;28;1;optimal;true;141,2;141,2;0,236
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_02.txt;8;28;2;optimal;true;139,2;139,2;0,398
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_03.txt;8;28;3;optimal;true;141,2;141,2;0,165
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_04.txt;8;28;4;optimal;true;124;124;0,174
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_05.txt;8;28;5;optimal;true;129,2;129,2;0,174
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_06.txt;8;28;6;optimal;true;129,2;129,2;0,183
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_07.txt;8;28;7;optimal;true;133,2;133,2;0,174
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_08.txt;8;28;8;optimal;true;125,2;125,2;0,184
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_09.txt;8;28;9;optimal;true;141,2;141,2;0,244
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_10.txt;8;28;10;optimal;true;141,2;141,2;0,172
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_11.txt;8;28;11;optimal;true;133,2;133,2;0,176
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_12.txt;8;28;12;optimal;true;143,2;143,2;0,167
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_13.txt;8;28;13;optimal;true;126;126;0,398
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_14.txt;8;28;14;optimal;true;127,2;127,2;0,126
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_15.txt;8;28;15;optimal;true;128,4;128,4;0,181
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_16.txt;8;28;16;optimal;true;131,2;131,2;0,138
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_17.txt;8;28;17;optimal;true;133,2;133,2;0,186
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_18.txt;8;28;18;optimal;true;121,2;121,2;0,173
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_19.txt;8;28;19;optimal;true;127,2;127,2;0,163
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_20.txt;8;28;20;optimal;true;141,2;141,2;0,18
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_21.txt;8;28;21;optimal;true;120;120;0,152
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_22.txt;8;28;22;optimal;true;119,2;119,2;0,159
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_23.txt;8;28;23;optimal;true;115,2;115,2;0,157
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_24.txt;8;28;24;optimal;true;141,2;141,2;0,156
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_25.txt;8;28;25;optimal;true;139,2;139,2;0,573
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_26.txt;8;28;26;optimal;true;139,2;139,2;0,176
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_27.txt;8;28;27;optimal;true;138;138;0,188
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_28.txt;8;28;28;optimal;true;129,2;129,2;0,213
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_29.txt;8;28;29;optimal;true;125,2;125,2;0,173
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store1_30.txt;8;28;30;optimal;true;131,2;131,2;0,186
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_01.txt;8;28;1;optimal;true;99,2;99,2;0,121
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_02.txt;8;28;2;optimal;true;103,2;103,2;0,126
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_03.txt;8;28;3;optimal;true;83,2;83,2;0,115
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_04.txt;8;28;4;optimal;true;83,2;83,2;0,075
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_05.txt;8;28;5;optimal;true;93,2;93,2;0,119
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_06.txt;8;28;6;optimal;true;99,2;99,2;0,116
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_07.txt;8;28;7;optimal;true;115,2;115,2;0,147
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_08.txt;8;28;8;optimal;true;110,4;110,4;0,15
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_09.txt;8;28;9;optimal;true;105,2;105,2;0,139
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_10.txt;8;28;10;optimal;true;100,4;100,4;0,149
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_11.txt;8;28;11;optimal;true;99,2;99,2;0,103
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_12.txt;8;28;12;optimal;true;86,4;86,4;0,097
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_13.txt;8;28;13;optimal;true;113,2;113,2;0,145
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_14.txt;8;28;14;optimal;true;103,2;103,2;0,128
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_15.txt;8;28;15;optimal;true;101,2;101,2;0,13
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_16.txt;8;28;16;optimal;true;77,2;77,2;0,104
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_17.txt;8;28;17;optimal;true;93,2;93,2;0,113
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_18.txt;8;28;18;optimal;true;83,2;83,2;0,107
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_19.txt;8;28;19;optimal;true;109,2;109,2;0,143
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_20.txt;8;28;20;optimal;true;93,2;93,2;0,125
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_21.txt;8;28;21;optimal;true;91,2;91,2;0,094
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_22.txt;8;28;22;optimal;true;121,2;121,2;0,127
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_23.txt;8;28;23;optimal;true;107,2;107,2;0,121
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_24.txt;8;28;24;optimal;true;75,2;75,2;0,148
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_25.txt;8;28;25;optimal;true;111,2;111,2;0,14
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_26.txt;8;28;26;optimal;true;99,2;99,2;0,127
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_27.txt;8;28;27;optimal;true;81,2;81,2;0,099
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_28.txt;8;28;28;optimal;true;111,2;111,2;0,146
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_29.txt;8;28;29;optimal;true;85,2;85,2;0,121
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store2_30.txt;8;28;30;optimal;true;88,4;88,4;0,092
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_01.txt;8;28;1;optimal;true;111,2;111,2;0,169
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_02.txt;8;28;2;optimal;true;74,8;74,8;0,13
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_03.txt;8;28;3;optimal;true;76;76;0,094
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_04.txt;8;28;4;optimal;true;123,2;123,2;0,131
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_05.txt;8;28;5;optimal;true;67,2;67,2;0,131
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_06.txt;8;28;6;optimal;true;93,2;93,2;0,135
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_07.txt;8;28;7;optimal;true;99,2;99,2;0,144
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_08.txt;8;28;8;optimal;true;62;62;0,097
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_09.txt;8;28;9;optimal;true;90,8;90,8;0,118
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_10.txt;8;28;10;optimal;true;58,4;58,4;0,112
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_11.txt;8;28;11;optimal;true;65,2;65,2;0,121
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_12.txt;8;28;12;optimal;true;65,2;65,2;0,112
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_13.txt;8;28;13;optimal;true;82,4;82,4;0,103
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_14.txt;8;28;14;optimal;true;75,6;75,6;0,113
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_15.txt;8;28;15;optimal;true;99,2;99,2;0,1
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_16.txt;8;28;16;optimal;true;58,4;58,4;0,096
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_17.txt;8;28;17;optimal;true;67,2;67,2;0,142
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_18.txt;8;28;18;optimal;true;66,4;66,4;0,126
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_19.txt;8;28;19;optimal;true;104,4;104,4;0,164
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_20.txt;8;28;20;optimal;true;89,6;89,6;0,134
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_21.txt;8;28;21;optimal;true;91,2;91,2;0,084
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_22.txt;8;28;22;optimal;true;74;74;0,139
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_23.txt;8;28;23;optimal;true;64;64;0,104
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_24.txt;8;28;24;optimal;true;59,2;59,2;0,105
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_25.txt;8;28;25;optimal;true;84,4;84,4;0,114
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_26.txt;8;28;26;optimal;true;81,6;81,6;0,142
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_27.txt;8;28;27;optimal;true;84,4;84,4;0,11
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_28.txt;8;28;28;optimal;true;86,4;86,4;0,134
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_29.txt;8;28;29;optimal;true;97,2;97,2;0,111
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store3_30.txt;8;28;30;optimal;true;113,2;113,2;0,105
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_01.txt;8;28;1;optimal;true;90,4;90,4;0,132
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_02.txt;8;28;2;optimal;true;99,2;99,2;0,13
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_03.txt;8;28;3;optimal;true;103,2;103,2;0,155
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_04.txt;8;28;4;optimal;true;109,2;109,2;0,16
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_05.txt;8;28;5;optimal;true;93,2;93,2;0,129
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_06.txt;8;28;6;optimal;true;103,2;103,2;0,129
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_07.txt;8;28;7;optimal;true;95,2;95,2;0,148
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_08.txt;8;28;8;optimal;true;90,4;90,4;0,128
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_09.txt;8;28;9;optimal;true;91,2;91,2;0,126
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_10.txt;8;28;10;optimal;true;93,2;93,2;0,13
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_11.txt;8;28;11;optimal;true;107,2;107,2;0,098
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_12.txt;8;28;12;optimal;true;93,2;93,2;0,123
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_13.txt;8;28;13;optimal;true;87,2;87,2;0,14
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_14.txt;8;28;14;optimal;true;93,2;93,2;0,128
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_15.txt;8;28;15;optimal;true;87,2;87,2;0,138
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_16.txt;8;28;16;optimal;true;97,2;97,2;0,143
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_17.txt;8;28;17;optimal;true;84,4;84,4;0,16
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_18.txt;8;28;18;optimal;true;95,2;95,2;0,127
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_19.txt;8;28;19;optimal;true;106;106;0,148
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_20.txt;8;28;20;optimal;true;101,2;101,2;0,16
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_21.txt;8;28;21;optimal;true;105,2;105,2;0,116
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_22.txt;8;28;22;optimal;true;109,2;109,2;0,211
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_23.txt;8;28;23;optimal;true;95,2;95,2;0,196
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_24.txt;8;28;24;optimal;true;99,2;99,2;0,158
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_25.txt;8;28;25;optimal;true;97,2;97,2;0,155
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_26.txt;8;28;26;optimal;true;99,2;99,2;0,189
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_27.txt;8;28;27;optimal;true;101,2;101,2;0,155
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_28.txt;8;28;28;optimal;true;105,2;105,2;0,17
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_29.txt;8;28;29;optimal;true;102;102;0,105
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store4_30.txt;8;28;30;optimal;true;93,2;93,2;0,119
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_01.txt;8;28;1;optimal;true;95,6;95,6;0,129
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_02.txt;8;28;2;optimal;true;79,6;79,6;0,129
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_03.txt;8;28;3;optimal;true;88,8;88,8;0,16
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_04.txt;8;28;4;optimal;true;100,4;100,4;0,114
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_05.txt;8;28;5;optimal;true;107,2;107,2;0,132
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_06.txt;8;28;6;optimal;true;78;78;0,148
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_07.txt;8;28;7;optimal;true;94,8;94,8;0,097
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_08.txt;8;28;8;optimal;true;82,8;82,8;0,13
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_09.txt;8;28;9;optimal;true;95,2;95,2;0,123
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_10.txt;8;28;10;optimal;true;70;70;0,124
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_11.txt;8;28;11;optimal;true;90,8;90,8;0,12
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_12.txt;8;28;12;optimal;true;98,4;98,4;0,134
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_13.txt;8;28;13;optimal;true;63,2;63,2;0,142
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_14.txt;8;28;14;optimal;true;94,4;94,4;0,104
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_15.txt;8;28;15;optimal;true;123,2;123,2;0,156
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_16.txt;8;28;16;optimal;true;72;72;0,119
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_17.txt;8;28;17;optimal;true;76,8;76,8;0,124
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_18.txt;8;28;18;optimal;true;79,6;79,6;0,118
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_19.txt;8;28;19;optimal;true;114,4;114,4;0,146
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_20.txt;8;28;20;optimal;true;99,2;99,2;0,133
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_21.txt;8;28;21;optimal;true;72,8;72,8;0,114
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_22.txt;8;28;22;optimal;true;100,4;100,4;0,147
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_23.txt;8;28;23;optimal;true;72,8;72,8;0,129
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_24.txt;8;28;24;optimal;true;95,6;95,6;0,117
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_25.txt;8;28;25;optimal;true;87,6;87,6;0,149
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_26.txt;8;28;26;optimal;true;89,6;89,6;0,093
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_27.txt;8;28;27;optimal;true;92,8;92,8;0,153
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_28.txt;8;28;28;optimal;true;104,4;104,4;0,143
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_29.txt;8;28;29;optimal;true;119,2;119,2;0,164
OrderBatching;BAHCECI_ONCAN;Pr_28_1_28_Store5_30.txt;8;28;30;optimal;true;91,6;91,6;0,104
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_01.txt;8;14;1;optimal;true;195,6;195,6;0,849
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_02.txt;8;14;2;optimal;true;201,6;201,6;0,556
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_03.txt;8;14;3;optimal;true;202,8;202,8;0,213
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_04.txt;8;14;4;optimal;true;196,4;196,4;1,117
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_05.txt;8;14;5;optimal;true;192;192;0,352
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_06.txt;8;14;6;optimal;true;193,6;193,6;0,448
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_07.txt;8;14;7;optimal;true;184,8;184,8;0,237
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_08.txt;8;14;8;optimal;true;187,6;187,6;0,545
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_09.txt;8;14;9;optimal;true;201,6;201,6;0,479
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_10.txt;8;14;10;optimal;true;200,8;200,8;0,264
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_11.txt;8;14;11;optimal;true;180,8;180,8;0,624
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_12.txt;8;14;12;optimal;true;197,6;197,6;0,422
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_13.txt;8;14;13;optimal;true;182,8;182,8;0,479
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_14.txt;8;14;14;optimal;true;193,6;193,6;0,224
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_15.txt;8;14;15;optimal;true;183,2;183,2;0,316
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_16.txt;8;14;16;optimal;true;186,8;186,8;0,654
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_17.txt;8;14;17;optimal;true;213,2;213,2;0,912
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_18.txt;8;14;18;optimal;true;188,8;188,8;0,399
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_19.txt;8;14;19;optimal;true;184;184;0,314
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_20.txt;8;14;20;optimal;true;205,6;205,6;0,414
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_21.txt;8;14;21;optimal;true;187,2;187,2;0,64
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_22.txt;8;14;22;optimal;true;185,6;185,6;0,412
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_23.txt;8;14;23;optimal;true;170;170;0,474
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_24.txt;8;14;24;optimal;true;206,4;206,4;1,538
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_25.txt;8;14;25;optimal;true;187,6;187,6;0,444
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_26.txt;8;14;26;optimal;true;205,6;205,6;0,342
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_27.txt;8;14;27;optimal;true;189,6;189,6;0,356
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_28.txt;8;14;28;optimal;true;201,6;201,6;0,4
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_29.txt;8;14;29;optimal;true;200,4;200,4;0,423
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store1_30.txt;8;14;30;optimal;true;189,6;189,6;0,271
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_01.txt;8;14;1;optimal;true;149,6;149,6;0,46
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_02.txt;8;14;2;optimal;true;163,6;163,6;0,184
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_03.txt;8;14;3;optimal;true;130,8;130,8;0,203
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_04.txt;8;14;4;optimal;true;138,4;138,4;0,192
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_05.txt;8;14;5;optimal;true;152,4;152,4;0,297
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_06.txt;8;14;6;optimal;true;152,4;152,4;0,463
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_07.txt;8;14;7;optimal;true;152;152;0,846
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_08.txt;8;14;8;optimal;true;162;162;0,717
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_09.txt;8;14;9;optimal;true;153,6;153,6;0,234
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_10.txt;8;14;10;optimal;true;141,2;141,2;0,386
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_11.txt;8;14;11;optimal;true;148,8;148,8;0,415
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_12.txt;8;14;12;optimal;true;138,8;138,8;0,316
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_13.txt;8;14;13;optimal;true;168,4;168,4;0,248
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_14.txt;8;14;14;optimal;true;158,4;158,4;0,68
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_15.txt;8;14;15;optimal;true;149,6;149,6;0,224
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_16.txt;8;14;16;optimal;true;125,6;125,6;0,169
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_17.txt;8;14;17;optimal;true;148,4;148,4;1,299
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_18.txt;8;14;18;optimal;true;138,4;138,4;0,711
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_19.txt;8;14;19;optimal;true;166,4;166,4;0,498
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_20.txt;8;14;20;optimal;true;148,4;148,4;0,193
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_21.txt;8;14;21;optimal;true;136,8;136,8;0,353
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_22.txt;8;14;22;optimal;true;175,6;175,6;0,637
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_23.txt;8;14;23;optimal;true;165,6;165,6;0,394
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_24.txt;8;14;24;optimal;true;127,6;127,6;0,183
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_25.txt;8;14;25;optimal;true;148;148;0,213
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_26.txt;8;14;26;optimal;true;142,8;142,8;0,434
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_27.txt;8;14;27;optimal;true;133,6;133,6;0,241
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_28.txt;8;14;28;optimal;true;168,4;168,4;0,225
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_29.txt;8;14;29;optimal;true;142,4;142,4;2,99
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store2_30.txt;8;14;30;optimal;true;130;130;0,159
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_01.txt;8;14;1;optimal;true;147,6;147,6;0,435
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_02.txt;8;14;2;optimal;true;101,6;101,6;0,29
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_03.txt;8;14;3;optimal;true;109,6;109,6;0,183
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_04.txt;8;14;4;optimal;true;173,2;173,2;0,631
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_05.txt;8;14;5;optimal;true;99,6;99,6;0,312
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_06.txt;8;14;6;optimal;true;129,6;129,6;1,167
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_07.txt;8;14;7;optimal;true;137,6;137,56;0,63
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_08.txt;8;14;8;optimal;true;88;88;0,184
OrderBatching;BAHCECI_ONCAN;Pr_28_2_14_Store3_09.txt;8;14;9;optimal;true;132;132;0,268
