storage,source_variant,capacity,num_orders,inst_num,bks_value,bks_is_opt,bks_source_policy,optimal_block_bks,any_policy_improves_optimal,source,doi
CBD,Traversal,60,70,10,6370,True,optimal,6370,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,11,6868,True,optimal,6868,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,12,6502,True,optimal,6502,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,13,5945,True,optimal,5945,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,14,5797,True,optimal,5797,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,15,6098,True,optimal,6098,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,16,6196,True,optimal,6196,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,17,6120,True,optimal,6120,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,18,6074,True,optimal,6074,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,19,6658,True,optimal,6658,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,20,5599,True,optimal,5599,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,21,6073,True,optimal,6073,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,22,6015,True,optimal,6015,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,23,5847,True,optimal,5847,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,24,6261,True,optimal,6261,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,25,6040,True,optimal,6040,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,26,6141,True,optimal,6141,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,27,6067,True,optimal,6067,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,28,5971,True,optimal,5971,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,29,6039,True,optimal,6039,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,30,6278,True,optimal,6278,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,31,5937,True,optimal,5937,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,32,6092,True,optimal,6092,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,33,6106,True,optimal,6106,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,34,6521,True,optimal,6521,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,35,5735,True,optimal,5735,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,36,5787,True,optimal,5787,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,37,6454,True,optimal,6454,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,38,5782,True,optimal,5782,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,70,39,6421,True,optimal,6421,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,0,7073,True,optimal,7073,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,1,6579,True,optimal,6579,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,2,7101,True,optimal,7101,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,3,7396,True,optimal,7396,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,4,6594,True,optimal,6594,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,5,5935,True,optimal,5935,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,6,8013,True,optimal,8013,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,7,7038,True,optimal,7038,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,8,6899,True,optimal,6899,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,9,6697,True,optimal,6697,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,10,6298,True,optimal,6298,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,11,7143,True,optimal,7143,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,12,7255,True,optimal,7255,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,13,6966,True,optimal,6966,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,14,7650,True,optimal,7650,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,15,6093,True,optimal,6093,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,16,7636,True,optimal,7636,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,17,7108,True,optimal,7108,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,18,7207,True,optimal,7207,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,19,7530,True,optimal,7530,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,20,6825,True,optimal,6825,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,21,6426,True,optimal,6426,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,22,7502,True,optimal,7502,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,23,6639,True,optimal,6639,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,24,7160,True,optimal,7160,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,25,7267,True,optimal,7267,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,26,6605,True,optimal,6605,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,27,6986,True,optimal,6986,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,28,6895,True,optimal,6895,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,29,6821,True,optimal,6821,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,30,6763,True,optimal,6763,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,31,6716,True,optimal,6716,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,32,6918,True,optimal,6918,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,33,6942,True,optimal,6942,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,34,6680,True,optimal,6680,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,35,6570,True,optimal,6570,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,36,7138,True,optimal,7138,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,37,7226,True,optimal,7226,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,38,6397,True,optimal,6397,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,80,39,6490,True,optimal,6490,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,0,8119,True,optimal,8119,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,1,7986,True,optimal,7986,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,2,8029,True,optimal,8029,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,3,8022,True,optimal,8022,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,4,7135,True,optimal,7135,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,5,8122,True,optimal,8122,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,6,7582,True,optimal,7582,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,7,7819,True,optimal,7819,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,8,7669,True,optimal,7669,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,9,7639,True,optimal,7639,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,10,6992,True,optimal,6992,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,11,7528,True,optimal,7528,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,12,7125,True,optimal,7125,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,13,8190,True,optimal,8190,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,14,7976,True,optimal,7976,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,15,7712,True,optimal,7712,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,16,8155,False,optimal,8155,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,17,7730,True,optimal,7730,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,18,8303,True,optimal,8303,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,19,7546,True,optimal,7546,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,20,7368,True,optimal,7368,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,21,7854,True,optimal,7854,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,22,8130,True,optimal,8130,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,23,8047,True,optimal,8047,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,24,8407,True,optimal,8407,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,25,6829,True,optimal,6829,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,26,7547,True,optimal,7547,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,27,7896,True,optimal,7896,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,28,8091,True,optimal,8091,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,29,7683,True,optimal,7683,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,30,7633,True,optimal,7633,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,31,7034,True,optimal,7034,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,32,7000,True,optimal,7000,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,33,7249,True,optimal,7249,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,34,7651,True,optimal,7651,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,35,7626,True,optimal,7626,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,36,7603,True,optimal,7603,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,37,7506,True,optimal,7506,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,38,7454,True,optimal,7454,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,90,39,7920,True,optimal,7920,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,0,8144,True,optimal,8144,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,1,8664,True,optimal,8664,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,2,8036,True,optimal,8036,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,3,7707,True,optimal,7707,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,4,8715,True,optimal,8715,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,5,8474,True,optimal,8474,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,6,8478,True,optimal,8478,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,7,8731,True,optimal,8731,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,8,8995,True,optimal,8995,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,9,8083,False,optimal,8083,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,10,8455,True,optimal,8455,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,11,8518,True,optimal,8518,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,12,8417,False,optimal,8417,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,13,8454,True,optimal,8454,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,14,8479,False,optimal,8479,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,15,8305,True,optimal,8305,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,16,7986,True,optimal,7986,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,17,9109,True,optimal,9109,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,18,8254,False,optimal,8254,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,19,8437,True,optimal,8437,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,20,8445,True,optimal,8445,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,21,8354,False,optimal,8354,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,22,8074,True,optimal,8074,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,23,9049,True,optimal,9049,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,24,8737,True,optimal,8737,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,25,8741,True,optimal,8741,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,26,8604,True,optimal,8604,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,27,8516,False,optimal,8516,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,28,9190,True,optimal,9190,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,29,8374,False,optimal,8374,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,30,8078,True,optimal,8078,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,31,8273,True,optimal,8273,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,32,9202,True,optimal,9202,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,33,9014,True,optimal,9014,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,34,8442,True,optimal,8442,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,35,8160,True,optimal,8160,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,36,8728,True,optimal,8728,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,37,8148,True,optimal,8148,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,38,8362,True,optimal,8362,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,60,100,39,8517,False,optimal,8517,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,0,1640,True,optimal,1640,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,1,1584,True,optimal,1584,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,2,1621,True,optimal,1621,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,3,1521,True,optimal,1521,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,4,1839,True,optimal,1839,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,5,1573,True,optimal,1573,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,6,1556,True,optimal,1556,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,7,1631,True,optimal,1631,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,8,1622,True,optimal,1622,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,9,1517,True,optimal,1517,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,10,1777,True,optimal,1777,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,11,1602,True,optimal,1602,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,12,1553,True,optimal,1553,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,13,1636,True,optimal,1636,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,14,1888,True,optimal,1888,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,15,1900,True,optimal,1900,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,16,1762,True,optimal,1762,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,17,1545,True,optimal,1545,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,18,1462,True,optimal,1462,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,19,1588,True,optimal,1588,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,20,1617,True,optimal,1617,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,21,1668,True,optimal,1668,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,22,1562,True,optimal,1562,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,23,1424,True,optimal,1424,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,24,1631,True,optimal,1631,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,25,1538,True,optimal,1538,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,26,1482,True,optimal,1482,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,27,1767,True,optimal,1767,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,28,1526,True,optimal,1526,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,29,1553,True,optimal,1553,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,30,1548,True,optimal,1548,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,31,1445,True,optimal,1445,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,32,1510,True,optimal,1510,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,33,1486,True,optimal,1486,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,34,1597,True,optimal,1597,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,35,1567,True,optimal,1567,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,36,1883,True,optimal,1883,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,37,1593,True,optimal,1593,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,38,1502,True,optimal,1502,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,20,39,1588,True,optimal,1588,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,0,2208,True,optimal,2208,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,1,2240,True,optimal,2240,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,2,2760,True,optimal,2760,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,3,2113,True,optimal,2113,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,4,2278,True,optimal,2278,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,5,2391,True,optimal,2391,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,6,2294,True,optimal,2294,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,7,2368,True,optimal,2368,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,8,2319,True,optimal,2319,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,9,2326,True,optimal,2326,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,10,2588,True,optimal,2588,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,11,2374,True,optimal,2374,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,12,2171,True,optimal,2171,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,13,2544,True,optimal,2544,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,14,2357,True,optimal,2357,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,15,2135,True,optimal,2135,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,16,2813,True,optimal,2813,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,17,1807,True,optimal,1807,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,18,2246,True,optimal,2246,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,19,1932,True,optimal,1932,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,20,2242,True,optimal,2242,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,21,2330,True,optimal,2330,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,22,2322,True,optimal,2322,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,23,2341,True,optimal,2341,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,24,2286,True,optimal,2286,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,25,2368,True,optimal,2368,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,26,2671,True,optimal,2671,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,27,2329,True,optimal,2329,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,28,2430,True,optimal,2430,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,29,2364,True,optimal,2364,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,30,2674,True,optimal,2674,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,31,2241,True,optimal,2241,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,32,2391,True,optimal,2391,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,33,2295,True,optimal,2295,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,34,2391,True,optimal,2391,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,35,2360,True,optimal,2360,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,36,2082,True,optimal,2082,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,37,2389,True,optimal,2389,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,38,2299,True,optimal,2299,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,30,39,2214,True,optimal,2214,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,40,0,3104,True,optimal,3104,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,40,1,2974,True,optimal,2974,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,40,2,3472,True,optimal,3472,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,40,3,2945,True,optimal,2945,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,40,4,3139,True,optimal,3139,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
CBD,Traversal,75,40,5,2900,True,optimal,2900,False,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198
